"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"RP11-542A14.2"	-0.913886618913848	2.42786211628142	33.6441090026304	6.61749846811796e-09	6.20803757135893e-08
"CCDC62"	-0.536974599067215	5.56218902577225	33.5697783883366	6.87526986593641e-09	6.44047337368174e-08
"RP11-521C10.1"	-1.03865090200226	3.00255713057632	33.5696231045382	6.8758187676422e-09	6.44047337368174e-08
"RP11-654C22.2"	0.452438029798402	6.54601269548893	33.5516408441582	6.93968072105537e-09	6.4953069939019e-08
"RP11-114H7.2"	-0.7225224673239	5.10039788339672	33.5488244541997	6.9497364757422e-09	6.49973438210219e-08
"RNA5SP76"	0.504923792792301	6.70826209940842	33.5388021654466	6.98563897916214e-09	6.52830962792296e-08
"UBE2I"	-0.530708498733026	5.42417267620368	33.5361590175321	6.99513835281792e-09	6.53218543199256e-08
"OR13C9"	0.504353332468408	8.70323724250348	33.5271313552181	7.02768109123533e-09	6.55755716502501e-08
"RP11-586K12.4"	-0.573623591593106	6.32364640070972	33.5230788600443	7.04233871264879e-09	6.56621420839408e-08
"OSGIN2"	1.24675840856872	4.6578124506536	33.4806912955324	7.19749901994196e-09	6.70576149148027e-08
"RP11-395I6.3"	-0.543723643259945	9.65606700170583	33.4304448426692	7.38586787757487e-09	6.87601200959582e-08
"OR2W5"	-0.673890637828422	4.49360851786179	33.4139508368182	7.44877241419802e-09	6.9292886673237e-08
"RN7SKP170"	0.677044328996168	5.35855825356192	33.3868410948696	7.55333091411727e-09	7.0212036410359e-08
"RP4-576H24.4"	1.35599704920932	1.63128554946912	33.3804573113277	7.57816534391946e-09	7.03892755118242e-08
"CTD-2666L21.1"	-1.10075828829205	0.366323066276757	33.3495928222382	7.69939388323248e-09	7.14609143306863e-08
"AC097359.2"	0.723442439708676	4.22921204956664	33.329810385692	7.77811416807326e-09	7.21366895298891e-08
"RP11-719N22.1"	0.543787311741914	6.72427848062689	33.3190230675825	7.82137926532902e-09	7.24828655530302e-08
"CDKN1A"	-0.84043525470539	2.16627338287921	33.3072330272129	7.86894174365741e-09	7.28683110632312e-08
"MFSD9"	0.605683180233725	5.80222795182276	33.2727220015638	8.00983497806243e-09	7.41167823406005e-08
"MIR1200"	0.588349291787648	6.67004940926406	33.2490980287455	8.10773522303191e-09	7.49658396947761e-08
"RP11-893F2.13"	1.21571268973547	1.47764570843687	33.2416301002067	8.13893172213351e-09	7.51973214751246e-08
"AC019221.4"	-0.908184606844821	3.90686062375422	33.2333270810591	8.17375788521087e-09	7.54619629266253e-08
"RN7SKP147"	0.931487477713361	2.15128459594187	33.1952195219996	8.33552043916829e-09	7.68972237037407e-08
"RP11-534N16.1"	0.610846427875961	5.22942180717895	33.1828147567657	8.38886604575995e-09	7.73308988583839e-08
"RP11-565N2.2"	-0.708549358341722	3.91704441970524	33.1653101464925	8.46472529212698e-09	7.7971299766347e-08
"ABCA4"	0.668983558868138	6.22223442363186	33.1637539431529	8.47150253192679e-09	7.79748781313473e-08
"DUTP2"	-0.522902377835276	5.75226268890286	33.1489007662326	8.53646197103163e-09	7.85135782640852e-08
"CDC14A"	-0.60157375465812	6.26548127193371	33.1034344758733	8.73842321128445e-09	8.03105838055171e-08
"ATP7A"	-1.02257239302155	2.59087913368714	33.0587214335753	8.94170537299862e-09	8.21170158596299e-08
"RP11-294O2.1"	-0.610878721564584	4.92898853236583	33.0345353166454	9.05363144819397e-09	8.3082384830983e-08
"ANKRD26P1"	-1.04398703620848	1.08225611827091	33.012043114664	9.15897747725262e-09	8.39859655220648e-08
"ZNF408"	-1.14223366056467	0.585078689185766	32.9232435777239	9.58701511289824e-09	8.78449845742665e-08
"NEFHP1"	-0.723960879611818	6.63525060963562	32.9176755739608	9.61451239838133e-09	8.80308505793279e-08
"RPL5P19"	-0.805283076328667	3.01785782992831	32.9073603064053	9.66566268327646e-09	8.84328433653593e-08
"RP13-297E16.5"	-0.883987535426713	1.5735988792956	32.8903066463486	9.75082508431673e-09	8.91451836360193e-08
"ADAMTSL2"	0.528633653978051	7.34622172947952	32.872360141494	9.84125788076033e-09	8.99046051157783e-08
"LINC01015"	0.708003896645008	4.56159358607835	32.8114590665531	1.01544484040934e-08	9.26963670695288e-08
"RP11-462G2.1"	-0.513007297163325	7.64199526179306	32.7825097641305	1.03068047570117e-08	9.40168550518143e-08
"RNU6-832P"	0.654995637443179	5.10324822031017	32.7801328162013	1.03194155692875e-08	9.40615885161719e-08
"RPL7P36"	2.36170752223924	1.60930746752466	32.7729246783005	1.03577526587743e-08	9.43405755226418e-08
"AC011526.1"	-0.691276936134292	5.2235560883632	32.747644425775	1.04933388039214e-08	9.55042506352426e-08
"RP11-1396O13.14"	-0.90652413522834	1.89098388247068	32.7445789518186	1.05099003191154e-08	9.55837059573794e-08
"RPN1"	-0.887481028437941	6.89213595660794	32.7353048578056	1.05601640785439e-08	9.59693243325599e-08
"AP000487.4"	-0.69969322358489	3.67529301660785	32.723846115451	1.06226008519699e-08	9.64649132427771e-08
"APIP"	-1.1792125048791	0.90924054021283	32.6791431154358	1.08697352636803e-08	9.8562542598482e-08
"RP11-203L2.3"	0.796309489928675	3.80972432667157	32.6791421859002	1.08697404619055e-08	9.8562542598482e-08
"WBP2NL"	-0.548339838728623	7.41227887319167	32.6769717211457	1.08818851064044e-08	9.85994118215785e-08
"RNU6-52P"	-0.8134383586584	2.98025497770019	32.671171541019	1.0914406232473e-08	9.88207181508402e-08
"FOXK2"	0.619426537957505	6.88420296421784	32.6650210127831	1.09489980815468e-08	9.8992486327324e-08
"MYO1D"	0.677298563745075	5.40649481591286	32.6649143289967	1.09495990611952e-08	9.8992486327324e-08
"BCL2L2"	0.635475301780586	8.7306577786469	32.6215226094253	1.1196796905061e-08	1.011524102341e-07
"MRPS31"	-0.597155528958942	6.1221019723473	32.512680208159	1.18417371005872e-08	1.06899705112919e-07
"KIAA0196"	0.910807717469878	3.27631688778439	32.4836500202305	1.20199534979157e-08	1.08428331442765e-07
"TIMD4"	-0.565784849343732	5.17849935573692	32.4483576579045	1.22402356023083e-08	1.10333881481663e-07
"MFSD2B"	0.787836098755898	4.26069150245902	32.44067561146	1.22887174712392e-08	1.10689148883007e-07
"FUBP3"	-0.700507910257527	4.36427266416783	32.4272240743191	1.23740746810707e-08	1.11297058830172e-07
"XXbac-BPG55C20.7"	0.484904374823288	6.64857509447307	32.427165820174	1.23744456233136e-08	1.11297058830172e-07
"KAZN"	0.672803217372613	6.0694997786324	32.4085561250357	1.249351765032e-08	1.12285259883767e-07
"AC008280.1"	-0.638411806074975	5.64174319866514	32.4001720206095	1.25475367172794e-08	1.12687774565412e-07
"RP11-297J22.1"	-0.634776664397568	4.70953970468595	32.3801852556066	1.26772576011541e-08	1.13769065457416e-07
"CTB-164N12.1"	-0.661058287914431	5.50742306075072	32.3368747916699	1.29629850926074e-08	1.16247783288224e-07
"RP11-212J19.1"	0.662646309296204	4.27409362197102	32.3277873099733	1.30237508650679e-08	1.1670695984446e-07
"AC068535.5"	-0.634476814482078	8.22348757058398	32.3079418976891	1.31574460073813e-08	1.17818509552523e-07
"CMTM1"	0.777662502394475	3.49338673342325	32.3062667894578	1.31687936425221e-08	1.17833670386351e-07
"RP5-905H7.6"	-0.684738164608248	4.62226357069002	32.3038929641623	1.31848913663647e-08	1.17891281411342e-07
"AP002856.6"	0.481823214262264	6.44988338032548	32.2903743451606	1.32769422200262e-08	1.18627437624758e-07
"RN7SL165P"	-0.530038360197354	6.47579458382846	32.2663098878659	1.34423974059829e-08	1.20017893445517e-07
"FAM32A"	0.56355245155348	5.77690570893841	32.2619879326941	1.34723310362151e-08	1.20197222439332e-07
"ZFP3"	0.731909707556377	6.10157206011192	32.2588126329691	1.34943655286454e-08	1.20305866528208e-07
"CTD-2281M20.1"	-0.906529252940522	6.43861861423952	32.245659160935	1.35860271113213e-08	1.21034642988085e-07
"CFHR1"	0.612206150017667	6.19226997463504	32.2361206135577	1.36528875082118e-08	1.21541569684701e-07
"RN7SKP112"	-0.539251954540018	6.07515488779905	32.2229682009257	1.37456201423514e-08	1.22277910960204e-07
"MCOLN1"	-1.00621514193332	1.75017515071937	32.2073601734285	1.38564852968087e-08	1.23174364929024e-07
"AP003305.1"	0.615240000493134	5.93497357611497	32.1912243044144	1.39720414422609e-08	1.24111183262587e-07
"AL359973.1"	-0.614615601634068	4.49978230826953	32.1654410200253	1.41586938442504e-08	1.2567771517751e-07
"HBCBP"	-0.738264825622734	4.17293987958819	32.1554629286622	1.42315965313175e-08	1.26233020105182e-07
"USP3-AS1"	-0.718249025913652	3.26665544887905	32.1462187216118	1.42994727428828e-08	1.26742966468326e-07
"RP11-370I10.4"	-1.41026861532933	0.91723285442676	32.1256845421041	1.44514087248671e-08	1.27996693386794e-07
"RP11-292D4.2"	0.945253972037057	2.36846755462723	32.123056109009	1.44709733409689e-08	1.28077033811838e-07
"RNU4-31P"	-0.616720937333785	4.23519228445758	32.1179675057418	1.45089255481141e-08	1.28319881387488e-07
"RP11-1023P17.2"	-0.604611652371735	5.11652055910683	32.090098497551	1.47185555003898e-08	1.30079630617131e-07
"RSF1-IT1"	-0.63772168650931	5.42155202507878	32.0647216129504	1.49120776750789e-08	1.31694578888812e-07
"ANKFN1"	-0.576439245579772	6.72725199208052	32.0572608754884	1.49694559950765e-08	1.32105719754092e-07
"RP11-793I11.1"	-0.615979173896132	5.91817196504984	32.0252520033544	1.52181470553747e-08	1.34203384978937e-07
"AL590560.1"	0.72114915853227	2.690737593987	32.0179549673949	1.52754177464191e-08	1.3461117227079e-07
"IFNNP1"	-0.595792916968475	5.55738827989902	32.0096005887687	1.5341252100082e-08	1.35093782021285e-07
"RP11-141J13.4"	-0.516774347407886	5.51406335981604	31.9985879616012	1.54284684777444e-08	1.3576384842889e-07
"RP11-166D18.1"	-1.82680076611345	1.01329725708014	31.9793225862163	1.55822400034511e-08	1.37016178909699e-07
"ABCD4"	-0.996447848991989	9.27164319545486	31.9779519723498	1.55932382224967e-08	1.37016178909699e-07
"RP11-425D10.10"	-0.655698999791627	4.46653075432854	31.9723616216684	1.56381774755399e-08	1.37312198625155e-07
"RGS1"	0.639643011981218	5.81823126212977	31.9513093849684	1.5808577712824e-08	1.38708620406195e-07
"LL22NC03-N64E9.1"	0.558656838738275	6.81216955405158	31.9481041364236	1.58346841566183e-08	1.38837873657706e-07
"KB-1517D11.4"	-0.473154563555409	6.01411209842642	31.9437745051891	1.58700171677174e-08	1.39047781430001e-07
"RPL35AP22"	-0.598875423976972	5.86385951737241	31.9412267975603	1.58908452527927e-08	1.39097728608106e-07
"RP11-701P16.2"	-0.702426781462663	6.91859776665299	31.9402899127771	1.58985113812624e-08	1.39097728608106e-07
"AC073464.4"	-0.888907253709024	7.77189018184265	31.936045307377	1.59332896132002e-08	1.39302148803086e-07
"RP11-400K9.2"	-0.81661072737633	2.85224494314422	31.9065583889733	1.61770037513834e-08	1.41331661263876e-07
"SSX4"	0.870180810821375	5.03873245428324	31.8886675541253	1.63266908855821e-08	1.42537383589792e-07
"RP11-575A19.2"	0.887129524545267	3.62313466885764	31.8110568964324	1.69922658602724e-08	1.48242033470068e-07
"WRNIP1"	0.58069320114188	5.54689854662027	31.8086731133846	1.70131334114041e-08	1.48318066632991e-07
"AL353354.2"	0.626630326719063	5.91207773141095	31.7909029907106	1.71695034931939e-08	1.49574439781893e-07
"AC027811.1"	-0.984490800548001	3.02724769187425	31.7838532269854	1.72319367599957e-08	1.49951140718428e-07
"LINC00322"	-0.63533385866798	7.71720454900331	31.7832469382963	1.72373167085583e-08	1.49951140718428e-07
"RNU6-1239P"	-0.6169890452207	4.26299897139679	31.7681940126683	1.73714307780279e-08	1.51010194192187e-07
"VPS54"	0.48514159100503	7.02492442887548	31.7356791646661	1.76646999127334e-08	1.5345029354798e-07
"RP11-166B2.3"	-1.13522261246873	2.94991085940179	31.7199493365753	1.78083506410587e-08	1.54588136254709e-07
"GTF2H4"	-0.506105248371466	6.13404820076199	31.7091877944961	1.79073026615965e-08	1.55336623301198e-07
"LGALS17A"	-0.719091665778284	3.43249618239819	31.6938562130846	1.80492280394544e-08	1.56456554134617e-07
"RP11-862G15.2"	-0.722719332849557	4.31709457171248	31.6690598079846	1.82811586000968e-08	1.5835453563817e-07
"AC068542.2"	-0.775427191214335	4.05785702301016	31.6617397593272	1.83501949160622e-08	1.5883980776634e-07
"ASTL"	-1.1021708082811	2.81428220821288	31.615134437021	1.87959016786244e-08	1.62582551373218e-07
"AC011747.3"	-0.93420517701241	4.10356044724594	31.6054520142628	1.88898507165792e-08	1.63279481583463e-07
"RP13-612N21.1"	-0.655836245552997	4.74086206622917	31.5813352486243	1.91259069841061e-08	1.65202897905885e-07
"AC012354.8"	-0.584261906503294	6.12954285978076	31.4859054288936	2.00893200526253e-08	1.73401804273191e-07
"AC007405.4"	0.517667446799049	7.43726344818165	31.483831111699	2.01107925242252e-08	1.73464468380332e-07
"DLG1"	-0.738300705645357	4.21027693424914	31.4730305074946	2.02229679541905e-08	1.74308844548655e-07
"ATP5E"	0.575464406305444	8.22868676057798	31.4646823578236	2.03101013817281e-08	1.74936335472118e-07
"RP11-884K10.7"	1.33382490784903	1.44394660846873	31.4435553397455	2.05322975356109e-08	1.76725452342829e-07
"DENND6A"	-0.614668139514484	5.37972451696261	31.4125358426443	2.08629542802274e-08	1.79444930930356e-07
"AC024568.1"	-0.641603454024306	3.2340386796171	31.4033429065171	2.09619685103808e-08	1.80169595541688e-07
"PRAMEF3"	0.643298080602149	6.76922919632074	31.3896281312311	2.11105617138074e-08	1.81319075099943e-07
"IGKV2D-18"	-0.864813963916451	1.47150665044643	31.3858490429645	2.11516914877975e-08	1.81544581299978e-07
"FKBP5"	-0.702035555712223	2.94997184092605	31.3811306933455	2.12031564237969e-08	1.81858414724133e-07
"RNU4-25P"	0.719847964781502	6.63459289668914	31.3486502559077	2.15608537632619e-08	1.84796502935822e-07
"BPESC1"	0.495554878652076	7.22384779044752	31.3360113334603	2.17016705998502e-08	1.85872905032401e-07
"RN7SL422P"	0.914650196616371	6.37871902451768	31.3322621390313	2.17436192402729e-08	1.86101593848198e-07
"ARHGEF33"	-0.659335611203964	5.6476535806807	31.3200897630243	2.18803731563123e-08	1.87140822966217e-07
"RNU6-503P"	-0.902393429320131	2.28877756048871	31.27983595984	2.2338781292781e-08	1.90927749074504e-07
"HMGN5"	0.548347498111396	7.6542130724803	31.2594775922681	2.25742719957998e-08	1.92805451160767e-07
"RP11-45F15.2"	-1.1778535065026	4.51402737093558	31.2574472396782	2.25978935720151e-08	1.9287223150101e-07
"RN7SL81P"	-0.494199794558914	5.35431945840242	31.2422701353855	2.27752534875291e-08	1.94250152910757e-07
"RP11-480I12.5"	-0.643359526352943	4.7234332769595	31.2380097803905	2.28252902564211e-08	1.94540968980181e-07
"GK3P"	-0.800986193590326	3.05620684385126	31.2131297029532	2.31197075253121e-08	1.9691279158858e-07
"RP11-618G20.1"	1.23281968546488	0.707392845892679	31.2060020950922	2.32047506324015e-08	1.9749928972696e-07
"AE000661.50"	-1.00198953959035	4.36979162554151	31.201186352584	2.32623870170647e-08	1.97851870064999e-07
"NPIPB11"	-0.548215266864267	4.27111815549974	31.1793438968701	2.35256102891468e-08	1.99951304720778e-07
"RBPJ"	-0.586275721774948	5.72135561925832	31.1367802053467	2.40471479481609e-08	2.04241781981422e-07
"RP11-472I20.2"	-0.63733516395129	6.87990342571636	31.1080644291055	2.44055329069915e-08	2.07141536251621e-07
"RP11-762H8.1"	-1.00660317400678	1.86251700010098	31.1038486340364	2.4458596325462e-08	2.07447649862588e-07
"BRD3"	0.849656699334051	4.19599236707917	31.0976983054134	2.45362167161947e-08	2.07961475709137e-07
"PRICKLE3"	0.999057676789919	2.08830748827663	31.09480969698	2.45727575946007e-08	2.08126652631576e-07
"RP11-170L3.2"	-0.567164420949636	4.95914428255361	31.0875037494333	2.46654212723502e-08	2.08766620408484e-07
"RP11-809F4.3"	-0.508612052956588	5.68661292640839	31.081265057242	2.47448256355274e-08	2.0929355293251e-07
"RP5-1107A17.2"	0.492716594696658	6.85969356002337	31.0729958137674	2.48504690888527e-08	2.10041534092415e-07
"RP3-512E2.2"	-0.502564749856918	5.95540644222889	31.0509040436133	2.51349229646588e-08	2.12298778396997e-07
"RP11-928F19.2"	-0.608660468886333	5.5317415935262	31.0459287049501	2.51994341697354e-08	2.12696468908451e-07
"VN1R67P"	-0.703998558707362	6.52739441949294	31.0408453158488	2.52655176878148e-08	2.1310687172065e-07
"RPS15AP25"	-0.680618293377395	4.53998456263975	31.0250294259838	2.54722349453965e-08	2.14702090820832e-07
"AP001610.5"	0.613016840342198	5.19591380922157	31.0106698290121	2.56613852315021e-08	2.1614714061455e-07
"SLC25A15P3"	-0.545882749109295	6.60191123327754	31.0054095902158	2.57310267502163e-08	2.16584263094062e-07
"RP11-30B1.1"	0.538283016163544	4.5366015796042	31.003175287023	2.57606644655968e-08	2.16684293454589e-07
"AC002511.3"	-0.97653958541536	4.62981349301064	30.9852680478629	2.59994401841136e-08	2.18542126340983e-07
"CBX5P1"	0.487742534872961	7.53320791018779	30.9603302894598	2.63356592758026e-08	2.21215912912024e-07
"RP11-454C18.1"	-0.602184982318235	4.6303251428411	30.9325765902662	2.67149674826929e-08	2.24196529288207e-07
"AC092667.2"	-0.854346097415289	1.13258995114023	30.9316853094605	2.67272388459108e-08	2.24196529288207e-07
"JAK2"	0.890301300064022	4.19003173927687	30.8893453715847	2.73167373357507e-08	2.28984051636564e-07
"SYCE1"	1.0074561029461	1.3138160269156	30.8800597643517	2.7447752368644e-08	2.29924377254152e-07
"RP11-158L12.5"	-0.751666070310052	3.85509486206419	30.873175209801	2.75452960145456e-08	2.30583222124505e-07
"RP13-238N7.2"	0.914288840098969	2.55030196650524	30.8673573530037	2.76279968540696e-08	2.31116999043125e-07
"RP11-151A6.4"	-0.700598964600531	4.56029490329256	30.8588038739011	2.77500364550144e-08	2.3197890063935e-07
"RP5-1160K1.6"	-0.893246773576234	3.23258475198102	30.8375315147773	2.80558936621508e-08	2.34375210230356e-07
"RP11-131L12.2"	0.648513050785098	5.79844231358674	30.8242882854735	2.82480101418707e-08	2.35663656524241e-07
"CX3CL1"	-0.568232272850577	4.44499954324735	30.8242378208507	2.82487447353515e-08	2.35663656524241e-07
"RP11-207F8.1"	0.553696123656111	5.25430847083993	30.8037670184177	2.85483140274869e-08	2.38000117968222e-07
"CTD-3065B20.1"	0.636229145160414	6.43138538419584	30.7773907118169	2.89390012746943e-08	2.41021597902821e-07
"DKFZP434O1614"	-0.946929915116962	1.5335375848005	30.7766373369767	2.89502386338006e-08	2.41021597902821e-07
"CXorf56"	-0.751296672915268	4.13966366918284	30.7704277260619	2.90430280155828e-08	2.41595644479535e-07
"GPR126"	-0.459295938353204	8.26812456877446	30.7693755730309	2.9058779688321e-08	2.41595644479535e-07
"TBC1D3P1-DHX40P1"	-0.506542413351663	5.49521416158636	30.760975965859	2.91848365951927e-08	2.42478509628541e-07
"RNU6-136P"	1.0420215791545	5.65745669268643	30.7558228676755	2.92624425731148e-08	2.42957899050929e-07
"RP11-198M15.1"	-1.30707429817084	3.39394587314744	30.7506206908935	2.9340997374191e-08	2.434445091448e-07
"RP5-1096D14.3"	0.99573075501395	2.47257113099449	30.7122809837466	2.99264943673496e-08	2.48056755457192e-07
"GJA10"	0.691145208511923	3.63712877510401	30.7115653315343	2.9937533862224e-08	2.48056755457192e-07
"LINC00343"	0.562348620944916	5.52408185867732	30.7041277925729	3.00525055083492e-08	2.48840454361873e-07
"RN7SL872P"	0.696863558815142	5.20330626741555	30.6805128367794	3.04204924115791e-08	2.51716684666659e-07
"RP11-731C17.1"	-1.46051123904272	1.1028972168966	30.6655989374066	3.06552147206962e-08	2.53487056684348e-07
"MIR4534"	0.829678187147801	2.95036869490513	30.6355262213072	3.11340462822556e-08	2.57272196936309e-07
"RNU6-1315P"	-0.672769116451752	8.92386581092715	30.5971663684853	3.17557197094841e-08	2.62231772025882e-07
"ABCA17P"	-0.664170330630444	3.59786821573482	30.5916648153592	3.18458937454444e-08	2.62798602544387e-07
"RP11-597A11.2"	0.777577531980412	1.73699930984566	30.5900998429358	3.18715914936261e-08	2.62832955526829e-07
"RC3H1-IT1"	-1.0457748691352	1.90106159302354	30.5509224615749	3.25217202688495e-08	2.68013231520127e-07
"MIR186"	-0.961600151088165	3.61261463579381	30.5233539049958	3.29871544755665e-08	2.71665465839601e-07
"RP11-236L14.1"	-0.710918829198154	3.79583298767794	30.5010321576013	3.33688924988227e-08	2.74623960180804e-07
"RXFP1"	-0.56938200657421	8.08654892214907	30.4920576034204	3.35236164118803e-08	2.75711413953503e-07
"RNU6-432P"	0.65195073755769	6.03119493256198	30.4786945458534	3.37553322322102e-08	2.77429940126451e-07
"MIR3121"	0.709302265006326	6.80491081268406	30.4773903461088	3.37780328576736e-08	2.77429940126451e-07
"CLDN24"	0.639084321963877	6.69679304068785	30.4715466632488	3.38799347019525e-08	2.78079759944405e-07
"RP11-404P21.9"	-0.932525637433911	2.57377864891441	30.4695273043739	3.39152197328997e-08	2.78182296263468e-07
"AF131215.5"	-1.0673249587816	1.2288783591905	30.4591605816292	3.40969419051116e-08	2.79485007355196e-07
"RAB1C"	-0.849912447284536	1.78458195013023	30.433770920931	3.45461376175008e-08	2.82692693560039e-07
"RP11-25I15.2"	-0.613376415032639	4.31646497019406	30.4331312046324	3.45575317679917e-08	2.82692693560039e-07
"RIC8A"	-0.505321641571575	5.87772687076554	30.4331182181357	3.45577631127881e-08	2.82692693560039e-07
"CTD-2311A18.1"	0.676004820820094	5.8125829841277	30.4227000601816	3.47438556492934e-08	2.84024620361437e-07
"RP11-478B9.1"	-0.52414071438404	7.81441967428998	30.3953157065381	3.52378055466978e-08	2.878697568256e-07
"RP11-809N8.4"	-0.851980397601512	0.808060619423641	30.3903506170637	3.53281147072513e-08	2.88414474917727e-07
"RP11-24P14.1"	-0.949132339590033	1.81270778852706	30.3783060152147	3.55481565806046e-08	2.90016879055e-07
"RP11-381G8.1"	-0.690582063100203	5.94987332861449	30.3635655035381	3.58193191147741e-08	2.92033927719317e-07
"RP11-671J11.6"	0.45750858285317	6.50377561222772	30.3546246509934	3.59848012972262e-08	2.93187249554503e-07
"PPP2R5C"	0.743234771162848	5.68630752135943	30.3305906302009	3.64334426580082e-08	2.96644541454963e-07
"RP4-813F11.4"	-0.780928904500849	3.22086528162785	30.3239576118772	3.65582444686869e-08	2.97462249160216e-07
"MIR495"	-0.938030857011969	1.36900221327007	30.297292414132	3.70642931237296e-08	3.01378879130659e-07
"RPS3AP30"	-0.624328883433103	3.50740229767827	30.2731774368463	3.75279845406737e-08	3.04946106071187e-07
"RP11-447G11.1"	-0.73615939415819	5.84250332285245	30.2711522527715	3.7567189027709e-08	3.05061571578968e-07
"RP11-72M10.7"	-0.663740929685501	5.29580458061839	30.265050557535	3.76855567958122e-08	3.05819295673463e-07
"RP11-925D8.2"	-0.682772172005794	5.93835443927074	30.2613498795222	3.77575287966779e-08	3.06199760108607e-07
"WDR96"	-0.523282274706757	5.54655389656007	30.2533466018774	3.79136504487394e-08	3.07261689061663e-07
"DYNLT3P2"	0.953559443509441	4.26509054713248	30.2312737382225	3.83475901727942e-08	3.10572221671502e-07
"RP5-866L20.1"	0.73039673289107	8.51675276381744	30.2296416199056	3.83798735439115e-08	3.10627557429337e-07
"GRK1"	0.51538075729066	8.08738431112694	30.21480520636	3.86745900266868e-08	3.1280541502698e-07
"HIBADH"	0.778095191745525	5.32119918939685	30.1925030631527	3.91218800034697e-08	3.1621360625321e-07
"NPR1"	0.680989097654907	3.45070102202729	30.184245363274	3.928880733803e-08	3.17352676082499e-07
"CTD-2325P2.2"	0.649758222275588	6.34291725637811	30.1674226142902	3.96310858734087e-08	3.19905689871001e-07
"LECT2"	-1.09373223812694	1.95177545134606	30.113362061998	4.0751367460988e-08	3.28731288738505e-07
"RP11-58B2.1"	0.594191261215027	5.76263312111677	30.1101243342629	4.0819460158213e-08	3.29063085357324e-07
"RNU1-98P"	0.547510551261685	6.78605724335779	30.1087410984997	4.08485857498784e-08	3.2908052084308e-07
"LINC00630"	0.827702615989565	2.68957615638737	30.1013927643507	4.10036626825788e-08	3.30111941319838e-07
"PCDHB18"	-0.597592797110754	7.56957460372867	30.0924113322547	4.11940052436907e-08	3.31257022253651e-07
"AC007679.3"	0.932645366146483	2.31100914027631	30.0921208124149	4.12001769587089e-08	3.31257022253651e-07
"TMEM198B"	-0.860856248186309	1.36583560952119	30.064749831329	4.17858121872637e-08	3.35744461978639e-07
"AC009237.10"	-1.52873795939641	1.95788664351625	30.0075210782172	4.30373795562514e-08	3.455731693974e-07
"RNA5SP496"	-0.970318759067209	1.2843101983732	30.0012665149044	4.31764207508791e-08	3.46255668591591e-07
"ZNF580"	0.676430016246849	5.40878261944525	30.0011454106888	4.31791173778288e-08	3.46255668591591e-07
"KRTAP4-8"	-0.622589603595131	6.39256223823759	29.9680817188968	4.39216941614431e-08	3.51979170873548e-07
"RP3-430A16.1"	-0.750506673858303	5.27319587736929	29.9594764822504	4.41170484676387e-08	3.53312714270033e-07
"RP11-21I10.2"	-0.96678762526999	6.28291498489542	29.9467321864845	4.44079672828523e-08	3.55409338155549e-07
"RNA5SP440"	-0.612653757876781	4.5791855381862	29.9094529379913	4.52700356253817e-08	3.62071287554249e-07
"CTD-2160D9.1"	-0.505590143112558	5.61225868381421	29.8982261922386	4.55329200350566e-08	3.63935356272341e-07
"PIP5KL1"	0.513430465943761	5.9357719970353	29.8929417796284	4.56571881817394e-08	3.64689778637519e-07
"RP11-259P15.4"	0.537301390118913	6.90911941574345	29.8755822604258	4.60678108343511e-08	3.67728993612332e-07
"RNA5SP104"	0.658303332315145	6.69127047171464	29.7799312757534	4.83976097144176e-08	3.86073742852592e-07
"AC078883.4"	-0.715483419974636	6.96199904017906	29.7660469128191	4.87454687600264e-08	3.885946742104e-07
"RP11-103J17.1"	0.697629083965925	4.58927176986944	29.7467499457264	4.92330993292521e-08	3.92225833755562e-07
"SNORA52"	-1.00260932191763	0.340901020551047	29.7045341304312	5.03169940552861e-08	4.00599421033768e-07
"USP9YP36"	-0.599247479979075	5.99985616525501	29.6880569508944	5.07465052357537e-08	4.0375560391289e-07
"RP11-554I8.1"	0.490418525670038	7.91013637490651	29.6704513879655	5.12094901446815e-08	4.07173828805106e-07
"CTD-2535L24.3"	-1.09724595185662	0.348094774290837	29.6602304835381	5.14802151002996e-08	4.09059912304139e-07
"RP11-472B18.1"	0.826445346873367	2.7354923433521	29.6421046228104	5.19638528274437e-08	4.12634237969389e-07
"GPR139"	-0.562676129406736	6.89498874622961	29.6362415026771	5.21212660932592e-08	4.1361511876998e-07
"AC068134.6"	0.627258084472556	4.65350468737637	29.6342135113381	5.21758248117432e-08	4.13779039523929e-07
"CADPS2"	0.962787517714485	4.36128534118088	29.6269521893206	5.23716446137679e-08	4.15062287344829e-07
"RP11-152H18.3"	0.589160712349301	5.88188411504835	29.6128828022614	5.27531589997023e-08	4.17814604536902e-07
"IGHVII-40-1"	-0.680752805873706	5.90171715036546	29.6104819410584	5.28185398371851e-08	4.18061140540106e-07
"HMGN1P13"	0.456769268959541	7.12952322520576	29.570456375662	5.39205627942224e-08	4.26507108816257e-07
"FGF12-AS3"	-0.51317432097867	8.77104281300157	29.5674363011618	5.40046431859978e-08	4.2689551171315e-07
"XXcos-LUCA11.4"	-0.629075729872474	4.543342849377	29.5506973442303	5.44730515595131e-08	4.30319478500879e-07
"LINC00411"	0.936048016068672	4.82336834391457	29.5318058502995	5.50065858954596e-08	4.34200019982565e-07
"OSER1-AS1"	-0.588687662839289	6.52460923461528	29.5307897474434	5.50354306360531e-08	4.34200019982565e-07
